amenity,lat,lon,name,category,amnt_id
cafe,49.26081,-123.12573,Starbucks,Food,0
fast_food,49.260952,-123.1257,Salad Loop,Food,1
pub,49.28319,-123.10905,The Cambie,Nightlife,2
pub,49.26595,-123.24663,Mahony and Sons,Nightlife,3
fast_food,49.23475,-123.154724,McDonald's,Food,4
pub,49.26849,-123.25809,Koerner's Pub,Nightlife,5
cinema,49.281998,-123.124344,Scotiabank Theatre Vancouver,Leisure,6
theatre,49.280502,-123.10687,Cineplex Odeon International Village Cinemas,Attraction,7
ferry_terminal,49.2742,-123.10982,Plaza of Nations Dock,Transportation,8
ferry_terminal,49.272488,-123.105644,Village Dock,Transportation,9
cafe,49.263584,-123.12884,Waves,Food,10
library,49.219593,-123.06685,VPL Fraserview Branch,Leisure,11
car_rental,49.202206,-123.13416,Wicked Camper Van,Transportation,12
bar,49.26866,-123.10451,Faculty Brewing,Nightlife,13
bicycle_rental,49.2757,-123.14245,Vanier Park,Transportation,14
bicycle_rental,49.27777,-123.12085,Nelson & Richards,Transportation,15
bicycle_rental,49.26671,-123.10482,Ontario & 5th,Transportation,16
cafe,49.26857,-123.10452,Argo Cafe,Food,17
pub,49.26725,-123.10339,R & B Ale & Pizza House,Nightlife,18
restaurant,49.266575,-123.103745,Peaceful Restaurant,Food,19
university,49.279224,-123.09951,UBC Learning Exchange,Attraction,20
restaurant,49.281303,-123.057556,Tacofino Commissary,Food,21
restaurant,49.2813,-123.05734,Miyako Sushi,Food,22
restaurant,49.28129,-123.05509,What's Up? Hot Dog!,Food,23
cafe,49.282154,-123.09984,Waves Coffee,Food,24
restaurant,49.283264,-123.09789,St Lawrence Restaurant,Food,25
restaurant,49.283287,-123.098076,Cuhillo,Food,26
cafe,49.283173,-123.09351,The Uncommon Cafe,Food,27
bank,49.27938,-123.09948,Vancity,Business,28
restaurant,49.279606,-123.10028,Juniper,Food,29
restaurant,49.27962,-123.10111,Gold Stone Bakery & Restaurant,Food,30
bar,49.282196,-123.1024,Back and Forth Bar,Nightlife,31
restaurant,49.283165,-123.10353,The Sardine Can,Food,32
ice_cream,49.283604,-123.10368,Soft Peaks Ice Cream,Food,33
bar,49.28417,-123.107346,131 Water Kitchen & Bar,Nightlife,34
restaurant,49.283424,-123.106415,Jules Bistro,Food,35
cafe,49.273106,-123.10073,Tim Hortons,Food,36
restaurant,49.287395,-123.12884,JoongWon,Food,37
fast_food,49.286625,-123.12826,Chongqing on Robson,Food,38
restaurant,49.287666,-123.12925,Stepho's,Food,39
fast_food,49.28674,-123.12842,A Taste of India,Food,40
restaurant,49.28757,-123.12911,Hon's Wun-Tun House,Food,41
restaurant,49.287373,-123.12823,miss KOREAN BBQ,Food,42
restaurant,49.287155,-123.12908,Forage,Food,43
restaurant,49.287045,-123.1289,Timber,Food,44
restaurant,49.287487,-123.12898,Miko Sushi,Food,45
restaurant,49.287563,-123.129715,Cora,Food,46
cafe,49.286602,-123.12821,Chatime,Food,47
fast_food,49.28656,-123.12818,Pok'e Time,Food,48
cafe,49.28642,-123.127235,Abode,Food,49
pub,49.286655,-123.127495,Shenanigans,Nightlife,50
restaurant,49.262352,-123.08948,Hail Mary's,Food,51
bicycle_rental,49.287193,-123.11292,Canada Place,Transportation,52
bicycle_rental,49.27966,-123.116295,Homer & Robson,Transportation,53
fast_food,49.265724,-123.243095,Red Burrito,Food,54
fast_food,49.26611,-123.24209,Pita Pit,Food,55
cafe,49.26601,-123.24233,Only U Cafe,Food,56
bicycle_rental,49.282394,-123.11858,Granville & Georgia,Transportation,57
bicycle_rental,49.27805,-123.1057,Expo & Carrall,Transportation,58
bicycle_rental,49.2798,-123.107925,Keefer & Abbott,Transportation,59
bicycle_rental,49.26561,-123.152534,7th & Arbutus,Transportation,60
bicycle_rental,49.26508,-123.11943,Heather & 7th,Transportation,61
bicycle_rental,49.26827,-123.147865,Cypress & 4th,Transportation,62
bicycle_rental,49.264214,-123.11782,8th & Ash,Transportation,63
bicycle_rental,49.268925,-123.118095,Stamp's Landing,Transportation,64
bicycle_rental,49.25877,-123.115295,14th & Cambie,Transportation,65
bicycle_rental,49.257538,-123.148476,Cypress & 16th,Transportation,66
bicycle_rental,49.263145,-123.12413,Laurel & Broadway,Transportation,67
pub,49.26871,-123.11864,The Wicklow Pub,Nightlife,68
bar,49.282146,-123.07621,Callister Tasting Room,Nightlife,69
bar,49.283363,-123.07575,Powell Brewery Tasting Room,Nightlife,70
bar,49.272495,-123.07773,Strange Fellows Tasting Room,Nightlife,71
bicycle_rental,49.28961,-123.13215,Cardero & Robson,Transportation,72
bicycle_rental,49.291195,-123.135216,Robson & Denman,Transportation,73
bicycle_rental,49.288143,-123.13202,Nicola & Robson,Transportation,74
restaurant,49.28212,-123.13366,Ramen Koika,Food,75
cafe,49.28148,-123.133606,Exile,Food,76
pub,49.209442,-123.116165,Dublin Crossing Irish Pub,Nightlife,77
bicycle_rental,49.286003,-123.1166,Hornby & Pender,Transportation,78
bicycle_rental,49.28268,-123.107,Abbott & Cordova,Transportation,79
cafe,49.287342,-123.114395,Starbucks,Food,80
fast_food,49.284267,-123.11976,Smokehouse Sandwich Co,Food,81
bank,49.24695,-123.18542,Vancity,Business,82
cafe,49.23878,-123.03163,Tim Hortons,Food,83
cafe,49.264133,-123.18167,Essentia Cafe,Food,84
restaurant,49.264343,-123.17572,Deacon's Corner,Food,85
cafe,49.268616,-123.158775,Starbucks,Food,86
restaurant,49.286327,-123.12562,Kirin Mandarin Restaurant,Food,87
restaurant,49.28599,-123.125084,Pink Elephant Thai,Food,88
cafe,49.285904,-123.124916,Tim Hortons,Food,89
fast_food,49.286057,-123.125175,A&W,Food,90
fast_food,49.286087,-123.12523,Subway,Food,91
restaurant,49.28525,-123.125404,Fantacity Karaoke,Food,92
cafe,49.287613,-123.11492,Starbucks,Food,93
bank,49.263737,-123.155556,BlueShore Financial,Business,94
bicycle_rental,49.28338,-123.13104,Bute & Comox,Transportation,95
bicycle_rental,49.273853,-123.114555,Marinaside & Cooperage,Transportation,96
bicycle_rental,49.260605,-123.11343,12th & Yukon,Transportation,97
bicycle_rental,49.269543,-123.13783,Anderson & 2nd,Transportation,98
bicycle_rental,49.277496,-123.114235,Beatty & Robson,Transportation,99
bicycle_rental,49.278214,-123.11863,Homer & Smithe,Transportation,100
bicycle_rental,49.276134,-123.11455,Expo & Smithe,Transportation,101
bicycle_rental,49.27615,-123.12389,Richards & Davie,Transportation,102
bicycle_rental,49.276505,-123.118904,Nelson & Mainland,Transportation,103
pub,49.284206,-123.100204,Alibi Room,Nightlife,104
fast_food,49.263336,-123.11442,A&W,Food,105
bank,49.26334,-123.11404,Coast Capital Savings CU,Business,106
cafe,49.263096,-123.1173,Elysian Coffee Roasters,Food,107
cafe,49.212994,-123.1401,Starbucks,Food,108
place_of_worship,49.262524,-123.19438,Point Grey Inter-Mennonite Fellowship (PGIMF),Attraction,109
cinema,49.312744,-123.08275,Cineplex Cinemas Esplanade,Leisure,110
restaurant,49.26439,-123.06951,Cabrito - Tapas Bebidas,Food,111
restaurant,49.284866,-123.12566,Spicy 6,Food,112
cafe,49.249226,-123.10078,Caffe Artigiano,Food,113
restaurant,49.25001,-123.10081,French Table Bistro,Food,114
restaurant,49.28021,-123.099976,Golden Garden Vietnamese Cuisine,Food,115
restaurant,49.249874,-123.100784,Old Bird,Food,116
restaurant,49.279755,-123.09994,Virtuous Pie,Food,117
cafe,49.27962,-123.09994,Starbucks,Food,118
fast_food,49.226223,-123.12877,Tim Hortons,Food,119
restaurant,49.245213,-123.10151,East is East - Main St,Food,120
cafe,49.232754,-123.11729,Blenz,Food,121
bicycle_rental,49.279633,-123.115005,Hamilton & Robson,Transportation,122
restaurant,49.289036,-123.13202,Liuyishou Hotpot Robson,Food,123
cafe,49.279224,-123.11683,Gong Cha,Food,124
bicycle_rental,49.284153,-123.09996,Alexander & Main,Transportation,125
restaurant,49.276627,-123.100105,Pizza Farina,Food,126
restaurant,49.274323,-123.126945,Kaide Sushi Bar,Food,127
bicycle_rental,49.26227,-123.12616,Oak & 10th,Transportation,128
bicycle_rental,49.25676,-123.120026,Heather & 16th,Transportation,129
bicycle_rental,49.26177,-123.13149,Alder & 11th,Transportation,130
restaurant,49.290936,-123.13605,Sushiholic,Food,131
place_of_worship,49.265854,-123.21146,Allan Kardec Vancouver Society,Attraction,132
restaurant,49.281273,-123.04724,Le Petit Saigon,Food,133
fast_food,49.27253,-123.056206,Panago Pizza,Food,134
bureau_de_change,49.281227,-123.12038,Charlie's currency exchange,Business,135
restaurant,49.268738,-123.04573,Fuku Ramen,Food,136
restaurant,49.282715,-123.104805,Tacofino,Food,137
nightclub,49.27539,-123.10964,Privé,Nightlife,138
restaurant,49.281307,-123.10797,Mirai Sushi,Food,139
bicycle_rental,49.273643,-123.12706,Pacific & Richards,Transportation,140
bicycle_rental,49.265285,-123.1382,7th & Granville,Transportation,141
bicycle_rental,49.256832,-123.10528,Ontario & 16th,Transportation,142
bicycle_rental,49.27021,-123.105156,1st & Ontario,Transportation,143
bicycle_rental,49.2584,-123.10081,14th & Main,Transportation,144
bicycle_rental,49.27021,-123.10913,1st & Columbia,Transportation,145
restaurant,49.264038,-123.1801,Green Leaf Sushi,Food,146
bicycle_rental,49.285793,-123.120964,Burrard Station,Transportation,147
bicycle_rental,49.278065,-123.13051,Burrard & Drake,Transportation,148
bicycle_rental,49.280613,-123.12478,Horny & Nelson,Transportation,149
bicycle_rental,49.280296,-123.13528,Harwood & Bute,Transportation,150
bicycle_rental,49.280293,-123.11769,Richards & Robson,Transportation,151
bicycle_rental,49.27992,-123.12745,Helmcken & Burrard,Transportation,152
bicycle_rental,49.27971,-123.110085,Dunsmuir & Beatty,Transportation,153
bicycle_rental,49.28529,-123.13436,Comox & Broughton,Transportation,154
bicycle_rental,49.2897,-123.144005,Chilco & Beach,Transportation,155
bicycle_rental,49.287468,-123.142075,Davie & Beach,Transportation,156
bicycle_rental,49.28587,-123.12726,Bute & Robson,Transportation,157
bicycle_rental,49.28803,-123.14218,Morton & Denman,Transportation,158
bicycle_rental,49.288517,-123.139336,Comox & Denman,Transportation,159
bus_station,49.209217,-123.11613,Marine Drive Station,Transportation,160
fast_food,49.256783,-123.18491,Dairy Queen,Food,161
restaurant,49.22542,-123.06553,Victoria Restaurant,Food,162
restaurant,49.288002,-123.14036,Rio Brazilian Steakhouse,Food,163
restaurant,49.28903,-123.131325,Cinch Grill Italian,Food,164
fast_food,49.29089,-123.13427,Subway,Food,165
fast_food,49.20819,-123.14014,Freshslice,Food,166
fast_food,49.208237,-123.14013,Donair Spot,Food,167
bicycle_rental,49.26123,-123.07375,Woodland & 10th,Transportation,168
restaurant,49.22575,-123.06594,Pho Thai Son Restaurant,Food,169
restaurant,49.22587,-123.06615,On May Chinese Restaurant,Food,170
restaurant,49.231857,-123.06539,Kim Phung Restaurant,Food,171
fast_food,49.231205,-123.06577,Freshslice Pizza,Food,172
restaurant,49.23207,-123.06575,MK Chop Chop BBQ House,Food,173
restaurant,49.232,-123.06574,Shun Fa Noodle House,Food,174
restaurant,49.233524,-123.065315,Happy Sushi,Food,175
restaurant,49.234596,-123.065674,Pho Hue,Food,176
restaurant,49.235355,-123.06565,Banh Mi Saigon,Food,177
restaurant,49.237648,-123.06558,La Maison Da Nang,Food,178
restaurant,49.238564,-123.06557,Bun Cha Ca Hoang Yen,Food,179
restaurant,49.238537,-123.06519,Chau Veggie Express,Food,180
restaurant,49.23866,-123.06556,Kozak Ukraїnian Eatery,Food,181
restaurant,49.242996,-123.060196,17°C Dessert Café,Food,182
restaurant,49.24307,-123.06036,Kings Cafe,Food,183
restaurant,49.242638,-123.05922,Pho Hoa Noodle Soup,Food,184
bicycle_rental,49.287132,-123.118614,Pender & Burrard,Transportation,185
university,49.284477,-123.11235,Simon Fraser University - Vancouver Campus,Attraction,186
restaurant,49.245815,-123.09001,Masayoshi,Food,187
restaurant,49.246716,-123.101006,Meet on Main,Food,188
restaurant,49.283245,-123.10484,Meet in Gastown,Food,189
restaurant,49.25135,-123.1012,Bob Likes Thai Food,Food,190
restaurant,49.250782,-123.10117,The Fish Counter,Food,191
cinema,49.282608,-123.10808,Goldcorp Centre for the Arts,Leisure,192
theatre,49.27999,-123.116455,The Centre For Performing Arts,Attraction,193
restaurant,49.231388,-123.065765,Mui Garden,Food,194
fast_food,49.263035,-123.1013,Freshslice Pizza,Food,195
restaurant,49.263042,-123.10154,Fable Diner,Food,196
restaurant,49.281467,-123.11724,Glowbal,Food,197
fast_food,49.208122,-123.140785,McDonald's,Food,198
fast_food,49.265884,-123.02428,McDonald's,Food,199
fast_food,49.246796,-123.06824,Subway,Food,200
bank,49.250076,-123.07542,CIBC,Business,201
bank,49.243187,-123.06147,Scotiabank,Business,202
bank,49.234386,-123.03593,CIBC,Business,203
fast_food,49.23309,-123.06573,McDonald's,Food,204
fast_food,49.2331,-123.06594,Kent's Kitchen,Food,205
atm,49.2331,-123.06617,CIBC,Business,206
bank,49.232494,-123.06524,BMO,Business,207
fast_food,49.21792,-123.07666,Hometown Pizza,Food,208
fast_food,49.22569,-123.07772,Papa Dave's Pizza Indian Cuisine,Food,209
fast_food,49.218258,-123.077385,McDonald's,Food,210
pub,49.232914,-123.07612,East Side Craft House,Nightlife,211
fast_food,49.225613,-123.07772,KFC,Food,212
clock,49.284386,-123.10889,Gastown Steam Clock,Attraction,213
restaurant,49.284233,-123.10903,Water Street Cafe,Food,214
restaurant,49.26354,-123.1272,Minato Japanese Restaurant,Food,215
fast_food,49.26339,-123.11608,McDonald's,Food,216
bank,49.263523,-123.12249,TD Canada Trust,Business,217
restaurant,49.263508,-123.1249,Saravanaa Bhavan (South Indian),Food,218
restaurant,49.263424,-123.11731,Cactus Club Cafe,Food,219
cafe,49.26352,-123.12313,Tim Hortons,Food,220
cafe,49.263206,-123.10705,Starbucks,Food,221
restaurant,49.263645,-123.13169,Royal Seoul House,Food,222
restaurant,49.263332,-123.11308,Menya Raizo,Food,223
fast_food,49.26328,-123.11062,Fatburger,Food,224
bank,49.263412,-123.11823,HSBC,Business,225
fast_food,49.263336,-123.113625,Subway,Food,226
fast_food,49.26349,-123.12152,A&W,Food,227
restaurant,49.237038,-123.06564,Sandy La Chinese Restaurant,Food,228
cafe,49.267345,-123.11299,Starbucks,Food,229
fast_food,49.23907,-123.065,Dairy Queen,Food,230
ice_cream,49.276928,-123.08156,La Casa Gelato,Food,231
restaurant,49.24127,-123.10165,Au Petit Café,Food,232
ferry_terminal,49.287014,-123.109024,Waterfront,Transportation,233
ferry_terminal,49.309536,-123.083885,Lonsdale Quay,Transportation,234
restaurant,49.291386,-123.13502,Banana Leaf,Food,235
restaurant,49.29077,-123.13408,Dinesty Dumpling House,Food,236
fast_food,49.290623,-123.13385,McDonald's,Food,237
restaurant,49.289986,-123.13349,Sushi Itoga,Food,238
restaurant,49.262325,-123.088646,Nha Trang Restaurant,Food,239
restaurant,49.286266,-123.12766,Momo Sushi,Food,240
restaurant,49.260788,-123.10081,Mali Thai Food,Food,241
cafe,49.23522,-123.115715,Starbucks,Food,242
bank,49.234753,-123.15789,Scotiabank,Business,243
conference_centre,49.28833,-123.11257,Vancouver Convention Centre East,Business,244
restaurant,49.28446,-123.0657,Scan-Delicious,Food,245
bank,49.246662,-123.06877,Moneymart,Business,246
restaurant,49.23443,-123.03607,Chef Pin,Food,247
restaurant,49.26233,-123.08984,Klasik Inasal,Food,248
restaurant,49.291676,-123.134895,Rad on Denman,Food,249
fast_food,49.279884,-123.106804,Canra Plus,Food,250
fast_food,49.279984,-123.10657,Ryo,Food,251
fast_food,49.280052,-123.10647,India’s Flavour,Food,252
fast_food,49.280094,-123.10643,Kazoku,Food,253
fast_food,49.280895,-123.107315,McDonald's,Food,254
restaurant,49.280804,-123.10745,Goldies,Food,255
cafe,49.28081,-123.10702,Caveman Cafe,Food,256
bureau_de_change,49.280212,-123.10711,Mtt Centre,Business,257
bar,49.28021,-123.10685,Shiny Tea,Nightlife,258
fast_food,49.279926,-123.10668,Taco Time,Food,259
restaurant,49.280132,-123.1064,Abdul's Bbq,Food,260
fast_food,49.279903,-123.106735,Bubble King,Food,261
fast_food,49.279957,-123.10662,Tina,Food,262
fast_food,49.280018,-123.10652,Thai Town,Food,263
fast_food,49.280174,-123.10636,Wow Thai Food,Food,264
fast_food,49.280212,-123.10633,Bali Thai,Food,265
fast_food,49.28026,-123.1063,Giant Panda,Food,266
restaurant,49.230972,-123.06537,Lucky Dragon Palace Restaurant,Food,267
restaurant,49.271084,-123.15531,Cafe Zen,Food,268
restaurant,49.269184,-123.06943,Federico's Supper Club,Food,269
bar,49.27776,-123.07604,Off The Rail Tasting Room,Nightlife,270
bar,49.277473,-123.07452,Bomber Tasting Room,Nightlife,271
bicycle_rental,49.27354,-123.12985,Beach & Seymour,Transportation,272
bicycle_rental,49.2932,-123.13861,Chilco & Robson,Transportation,273
car_sharing,49.285213,-123.11129,Zipcar,Transportation,274
bicycle_rental,49.28463,-123.10861,Cambie & Water,Transportation,275
bicycle_rental,49.291847,-123.140785,Chilco & Barclay,Transportation,276
bicycle_rental,49.25916,-123.148254,Cypress & 14th,Transportation,277
bicycle_rental,49.25769,-123.15327,Arbutus & 16th,Transportation,278
bicycle_rental,49.263817,-123.105286,8th & Ontario,Transportation,279
bar,49.273335,-123.11952,The Wine Bar,Nightlife,280
restaurant,49.283092,-123.135635,Kinara,Food,281
restaurant,49.286953,-123.14108,The Park at English Bay,Food,282
fast_food,49.28645,-123.14033,Yummy to Go,Food,283
restaurant,49.28661,-123.14059,Grotto,Food,284
cafe,49.286556,-123.14101,Tim Hortons,Food,285
bicycle_rental,49.27446,-123.12172,Yaletown-Roundhouse Station,Transportation,286
theatre,49.278584,-123.0706,York Theatre,Attraction,287
theatre,49.270138,-123.108734,BMO Theatre Centre,Attraction,288
theatre,49.224934,-123.10869,Studio 58,Attraction,289
theatre,49.203712,-123.13752,Metro Theatre,Attraction,290
theatre,49.29119,-123.130165,PAL Studio Theatre,Attraction,291
bicycle_rental,49.2793,-123.10177,Keefer & Columbia,Transportation,292
bicycle_rental,49.262592,-123.13888,10th & Granville,Transportation,293
bicycle_rental,49.26222,-123.109314,10th & Columbia,Transportation,294
fast_food,49.272633,-123.13537,Fraser Valley Juice,Food,295
fast_food,49.27266,-123.135315,Pizza Pzazz,Food,296
pub,49.28494,-123.064964,Princeton Pub,Nightlife,297
fast_food,49.282127,-123.11646,Bay Sushi Cafe,Food,298
fast_food,49.282093,-123.1165,Kung Fu Noodle,Food,299
fast_food,49.282616,-123.11512,Pokérrito,Food,300
fast_food,49.282707,-123.11475,Dae Ji,Food,301
fast_food,49.28261,-123.114624,Sushi Home,Food,302
fast_food,49.282566,-123.114555,Big Bowl Rice,Food,303
pub,49.28413,-123.10838,Pourhouse,Nightlife,304
bicycle_rental,49.27352,-123.117836,Marinaside & Davie,Transportation,305
bicycle_rental,49.285275,-123.141785,Bidwell & Beach,Transportation,306
bicycle_rental,49.272755,-123.14772,Cypress & Cornwall,Transportation,307
bicycle_rental,49.25897,-123.13935,14th & Granville,Transportation,308
bicycle_rental,49.266666,-123.112434,5th & Yukon,Transportation,309
bicycle_rental,49.277115,-123.12252,Richards & Helmcken,Transportation,310
bar,49.27569,-123.12811,Cecil Bar,Nightlife,311
restaurant,49.29157,-123.12752,Cardero's,Food,312
restaurant,49.283936,-123.12235,Shabusen,Food,313
restaurant,49.27423,-123.12393,House Special,Food,314
restaurant,49.274723,-123.1227,La Pentala,Food,315
restaurant,49.274555,-123.12328,Kuma,Food,316
restaurant,49.27442,-123.12357,Saigon Xua,Food,317
restaurant,49.274323,-123.12377,Tasty Indian Bistro,Food,318
bar,49.27413,-123.124115,Soho,Nightlife,319
bar,49.27539,-123.12164,Yaletown Distilling Company,Nightlife,320
restaurant,49.27517,-123.122574,Hapa Izakaya,Food,321
fast_food,49.27505,-123.122154,Living Produce Aisle,Food,322
restaurant,49.275105,-123.122086,The Flying Pig,Food,323
restaurant,49.275295,-123.121185,Robba Da Matti,Food,324
bar,49.27525,-123.12127,The Distillery Bar,Nightlife,325
restaurant,49.275158,-123.12139,Paulies Kitchen,Food,326
restaurant,49.275063,-123.12108,Zend Conscious Lounge,Food,327
fast_food,49.275112,-123.12146,Mister,Food,328
restaurant,49.274837,-123.12189,Sushi Maro,Food,329
cafe,49.28298,-123.10987,New Amsterdam Cafe,Food,330
restaurant,49.26133,-123.10075,Josephines Restaurant and Catering,Food,331
bar,49.261673,-123.100746,The Cascade,Nightlife,332
restaurant,49.261745,-123.100746,Charlie's Little Italian,Food,333
cafe,49.26244,-123.100716,Bean Around The World,Food,334
restaurant,49.262524,-123.10071,Cafe Barney,Food,335
restaurant,49.26317,-123.100716,Frenchies Diner,Food,336
fast_food,49.2633,-123.100716,Pizza 604,Food,337
restaurant,49.26311,-123.101875,Chutney Villa,Food,338
cafe,49.262444,-123.10128,Kafka's Coffee and Tea,Food,339
restaurant,49.26357,-123.100655,The Wallflower,Food,340
cafe,49.262238,-123.101295,Sunny Spot,Food,341
ice_cream,49.248158,-123.1009,Yum Sweet Shop,Food,342
taxi,49.28718,-123.113,Taxi,Transportation,343
bicycle_rental,49.289097,-123.121826,Cordova & Bute,Transportation,344
restaurant,49.255695,-123.08965,Bells And Whistles,Food,345
bicycle_rental,49.264904,-123.08122,Glen & 6th,Transportation,346
bicycle_rental,49.26147,-123.089485,10th & Fraser,Transportation,347
bicycle_rental,49.264923,-123.07945,Keith & 6th,Transportation,348
bicycle_rental,49.26132,-123.08529,St Catherines & 10th,Transportation,349
bicycle_rental,49.26213,-123.08149,Glen & Broadway,Transportation,350
bicycle_rental,49.262306,-123.09306,St. George & Broadway,Transportation,351
restaurant,49.255947,-123.0878,Thanh Thanh,Food,352
restaurant,49.282627,-123.12521,Le Crocrodile,Food,353
restaurant,49.26383,-123.14138,Earls,Food,354
fast_food,49.263447,-123.13807,McDonald's,Food,355
cafe,49.26563,-123.25436,Tim Hortons,Food,356
fast_food,49.26567,-123.25427,Pizza Pizza,Food,357
fast_food,49.265564,-123.25433,Stackables,Food,358
cafe,49.267303,-123.25269,Ike's Café,Food,359
restaurant,49.265858,-123.25444,Triple O's,Food,360
fast_food,49.260185,-123.2484,Tim Hortons,Food,361
bank,49.23404,-123.11587,CIBC,Business,362
bank,49.23458,-123.11571,Vancity,Business,363
fast_food,49.22675,-123.12887,A&W,Food,364
restaurant,49.28358,-123.104065,Local Public Eatery,Food,365
bar,49.283253,-123.10538,Gringo,Nightlife,366
bus_station,49.219852,-123.0657,54th Avenue Loop,Transportation,367
bus_station,49.21383,-123.140625,63rd Avenue Loop,Transportation,368
fast_food,49.27967,-123.122116,Harvey's,Food,369
restaurant,49.24755,-123.10136,Restaurant Yugo,Food,370
bus_station,49.210175,-123.06477,Harrison Loop,Transportation,371
fast_food,49.23327,-123.10127,Subway,Food,372
cafe,49.234753,-123.158264,Tim Hortons,Food,373
theatre,49.273403,-123.15828,Kitsilano Showboat,Attraction,374
cafe,49.272938,-123.09979,Starbucks,Food,375
fast_food,49.27396,-123.09805,A&W,Food,376
pub,49.26658,-123.25017,The Pit,Nightlife,377
fast_food,49.273083,-123.10397,White Spot Triple O's,Food,378
cafe,49.26437,-123.167435,Starbucks,Food,379
theatre,49.260014,-123.115326,"Yuck, Yucks Comedy Club",Attraction,380
fast_food,49.283802,-123.11583,Urban Sushi,Food,381
cafe,49.283684,-123.11598,Caffe Artigiano,Food,382
cafe,49.284805,-123.11433,Trees Coffee,Food,383
cafe,49.284737,-123.11445,Creme de la Crumb,Food,384
bicycle_rental,49.26203,-123.10472,10th & Ontario,Transportation,385
pub,49.271496,-123.10064,Dubh Linn Gate,Nightlife,386
fast_food,49.273033,-123.100395,A&W,Food,387
bicycle_rental,49.27002,-123.10013,1st & Main,Transportation,388
bicycle_rental,49.271748,-123.15548,York & Yew,Transportation,389
cafe,49.310722,-123.08126,Bean Around The World,Food,390
cafe,49.281414,-123.11947,Café Crêpe,Food,391
restaurant,49.269268,-123.138824,Afghan Horsemen Restaurant,Food,392
restaurant,49.276447,-123.119514,Tacofino,Food,393
restaurant,49.2764,-123.1196,West Oak,Food,394
cafe,49.276043,-123.11964,Chasers,Food,395
restaurant,49.27592,-123.12031,Wild Tale,Food,396
cafe,49.275684,-123.12017,Lime & Moon Pie Company,Food,397
restaurant,49.278576,-123.11411,Fanny Bay Oyster Bar,Food,398
restaurant,49.276287,-123.11976,The Greek by Anatoli,Food,399
fast_food,49.27649,-123.118965,Subway,Food,400
cafe,49.27641,-123.11908,Coffee House,Food,401
restaurant,49.259045,-123.13893,KYO Korean BBQ & Sushi house,Food,402
pub,49.2898,-123.11689,Tap & Barrel,Nightlife,403
bar,49.279034,-123.1236,Johnnie Fox's,Nightlife,404
place_of_worship,49.279606,-123.09886,Evergreen Taoist Church Of Canada,Attraction,405
restaurant,49.274204,-123.153755,The Boathouse Restaurant,Food,406
cafe,49.28618,-123.12697,Blenz,Food,407
restaurant,49.257816,-123.16506,Trafalgars Bistro,Food,408
cafe,49.263844,-123.100044,Pleasant Beans Coffee House,Food,409
cafe,49.28216,-123.10451,Nelson the Seagull,Food,410
cafe,49.287037,-123.1181,Blenz Coffee,Food,411
fast_food,49.28982,-123.1332,Book Kyung Ban Jeoun & BK Karaoke,Food,412
restaurant,49.263783,-123.139336,Bob Likes Thai Food,Food,413
restaurant,49.23243,-123.09038,New Bhaia Sweet Shop and Restaurant,Food,414
arts_centre,49.278774,-123.114685,The Post at 750,Attraction,415
fast_food,49.280785,-123.124855,The Alley,Food,416
cafe,49.299892,-123.13122,Ocean Wise Cafe,Food,417
cafe,49.225506,-123.10139,Roots Café,Food,418
bicycle_rental,49.27609,-123.15133,Arbutus & McNicoll,Transportation,419
bicycle_rental,49.275963,-123.146,Chestnut & McNicoll,Transportation,420
restaurant,49.27017,-123.05689,Song Huong,Food,421
bicycle_rental,49.281513,-123.120155,Robson & Granville,Transportation,422
bicycle_rental,49.282394,-123.10203,Cordova & Columbia,Transportation,423
restaurant,49.242752,-123.060425,Cafe Xu Hue,Food,424
restaurant,49.242817,-123.06057,Veggie Bowl,Food,425
cafe,49.290443,-123.11766,The Cockpit,Food,426
restaurant,49.278652,-123.09865,The Ramen Butcher,Food,427
restaurant,49.27866,-123.098915,Fat Mao Noodles,Food,428
restaurant,49.27864,-123.098015,Mamie Taylor's,Food,429
restaurant,49.279064,-123.09994,Pacific Poke,Food,430
restaurant,49.279358,-123.10021,Juke,Food,431
restaurant,49.280518,-123.10017,New Mitzie's Restaurant,Food,432
restaurant,49.280293,-123.10095,Sai Woo,Food,433
restaurant,49.280537,-123.10101,Jade Dynasty Restaurant,Food,434
restaurant,49.275032,-123.07707,Truck Stop Cafe,Food,435
restaurant,49.22555,-123.054276,Yu Ki BBQ Kitchen,Food,436
restaurant,49.225407,-123.05351,Pho Thai Ha,Food,437
restaurant,49.225525,-123.05353,Bubble Waffle Cafe,Food,438
fast_food,49.271675,-123.094734,Subway,Food,439
fast_food,49.271732,-123.09488,Taco Del Mar,Food,440
restaurant,49.271774,-123.095116,Bibi's Kitchen,Food,441
pub,49.317238,-123.10825,Pemberton Station Neighbourhood Pub,Nightlife,442
restaurant,49.21894,-123.09119,Dosa Hut,Food,443
bank,49.210674,-123.14081,Scotiabank,Business,444
restaurant,49.20285,-123.13558,Fresh Window Cafe,Food,445
restaurant,49.22099,-123.06604,Lim Kee Restaurant,Food,446
fast_food,49.220814,-123.0657,Paragon Pizza,Food,447
restaurant,49.220863,-123.0657,Huang's Beef Noodle,Food,448
restaurant,49.220432,-123.065674,Karakoram Restaurant,Food,449
bar,49.28374,-123.1185,Prohibition,Nightlife,450
restaurant,49.262386,-123.057014,Subway,Food,451
